Participant,x,y,x0,y0,CalPoint
19,250,830,405,719,7
19,250,830,423,712,7
19,250,830,412,719,7
19,250,830,412,724,7
19,250,830,410,719,7
19,250,830,400,718,7
19,250,830,400,718,7
19,250,830,402,709,7
19,250,830,402,714,7
19,250,830,420,726,7
19,250,830,407,722,7
19,250,830,413,710,7
19,250,830,399,718,7
19,250,830,395,709,7
19,250,830,392,721,7
19,250,830,406,719,7
19,250,830,410,713,7
19,250,830,415,728,7
19,250,830,396,715,7
19,250,830,394,722,7
19,250,830,397,719,7
19,250,830,402,724,7
19,250,830,390,715,7
19,640,220,399,717,2
19,640,220,393,717,2
19,640,220,387,719,2
19,640,220,382,697,2
19,640,220,398,706,2
19,640,220,386,716,2
19,640,220,403,721,2
19,640,220,411,720,2
19,640,220,407,714,2
19,640,220,385,710,2
19,640,220,391,714,2
19,640,220,388,707,2
19,640,220,406,716,2
19,640,220,850,128,2
19,640,220,856,131,2
19,640,220,884,151,2
19,640,220,835,98,2
19,640,220,837,106,2
19,640,220,837,115,2
19,640,220,839,124,2
19,640,220,861,147,2
19,640,220,836,117,2
19,640,220,837,137,2
19,640,220,860,158,2
19,640,220,843,137,2
19,640,220,837,132,2
19,640,220,842,134,2
19,640,220,842,131,2
19,640,220,824,152,2
19,640,220,843,135,2
19,640,220,822,131,2
19,640,220,838,150,2
19,640,220,862,152,2
19,640,220,864,139,2
19,640,220,835,134,2
19,640,220,856,120,2
19,640,220,835,127,2
19,640,220,867,132,2
19,640,220,856,118,2
19,640,220,857,120,2
19,640,220,859,113,2
19,640,220,849,107,2
19,640,220,853,114,2
19,640,220,852,99,2
19,640,220,844,119,2
19,640,220,871,7,2
19,640,220,913,50,2
19,640,220,868,10,2
19,640,220,862,-7,2
19,640,220,867,-12,2
19,640,220,874,-27,2
19,640,220,868,-12,2
19,640,220,831,-3,2
19,640,220,838,2,2
19,640,220,814,34,2
19,640,220,819,16,2
19,640,525,847,430,5
19,640,525,847,426,5
19,640,525,815,442,5
19,640,525,817,441,5
19,640,525,850,402,5
19,640,525,850,402,5
19,640,525,847,421,5
19,640,525,844,404,5
19,640,525,885,405,5
19,640,525,843,395,5
19,640,525,856,413,5
19,640,525,852,407,5
19,640,525,826,421,5
19,640,525,822,416,5
19,640,525,857,418,5
19,640,525,848,408,5
19,640,525,855,413,5
19,640,525,870,419,5
19,640,525,858,398,5
19,640,525,880,412,5
19,640,525,863,406,5
19,640,525,861,420,5
19,640,525,861,415,5
19,640,525,856,408,5
19,640,525,860,415,5
19,640,525,829,445,5
19,640,525,853,422,5
19,640,525,859,415,5
19,640,525,869,418,5
19,640,525,857,430,5
19,640,525,857,418,5
19,640,525,864,418,5
19,640,525,861,420,5
19,640,525,853,416,5
19,640,525,852,429,5
19,640,525,831,441,5
19,640,525,860,425,5
19,640,525,850,423,5
19,640,525,852,412,5
19,640,525,842,421,5
19,640,525,859,416,5
19,640,525,851,414,5
19,640,525,863,428,5
19,640,525,823,439,5
19,640,525,844,420,5
19,640,525,854,424,5
19,640,525,859,411,5
19,640,525,853,423,5
19,640,525,825,422,5
19,640,525,850,412,5
19,640,525,847,397,5
19,640,525,859,417,5
19,640,525,864,407,5
19,640,525,853,404,5
19,640,525,857,405,5
19,640,525,854,409,5
19,640,525,892,415,5
19,640,525,862,400,5
19,640,525,858,401,5
19,640,525,858,399,5
19,640,525,857,402,5
19,640,525,858,397,5
19,640,525,854,413,5
19,640,525,872,420,5
19,640,525,867,411,5
19,640,525,863,420,5
19,640,525,860,420,5
19,640,525,901,417,5
19,640,525,895,414,5
19,640,525,866,415,5
19,640,525,862,412,5
19,640,525,823,415,5
19,640,525,864,413,5
19,640,525,863,411,5
19,640,525,866,423,5
19,640,525,866,419,5
19,640,525,855,421,5
19,640,525,871,418,5
19,640,525,863,399,5
19,640,525,862,408,5
19,640,525,868,409,5
19,640,525,865,415,5
19,640,525,865,401,5
19,640,525,860,405,5
19,640,525,862,385,5
19,640,525,868,401,5
19,640,525,867,391,5
19,640,525,896,398,5
19,640,525,850,390,5
19,640,525,858,388,5
19,640,525,863,389,5
19,640,525,872,402,5
19,640,525,880,388,5
19,640,525,857,395,5
19,640,525,859,387,5
19,640,525,869,393,5
19,640,525,861,405,5
19,640,525,857,395,5
19,640,525,855,391,5
19,640,525,853,378,5
19,640,525,859,389,5
19,640,525,835,377,5
19,640,525,869,380,5
19,640,525,865,391,5
19,640,525,856,376,5
19,640,525,852,384,5
19,640,525,855,377,5
19,640,525,878,385,5
19,640,525,858,389,5
19,640,525,864,380,5
19,640,525,829,404,5
19,640,525,904,378,5
19,640,525,862,380,5
19,640,525,894,378,5
19,640,525,857,390,5
19,640,525,863,382,5
19,640,525,861,376,5
19,640,525,856,389,5
19,640,525,857,394,5
19,640,525,862,380,5
19,640,525,855,383,5
19,640,525,851,383,5
19,640,525,851,396,5
19,640,525,830,415,5
19,640,525,855,384,5
19,640,525,862,387,5
19,640,525,815,407,5
19,640,525,855,402,5
19,640,525,866,390,5
19,640,525,855,399,5
19,640,525,865,392,5
19,640,525,856,389,5
19,640,525,856,396,5
19,640,525,851,381,5
19,640,525,854,391,5
19,640,525,862,396,5
19,640,525,857,392,5
19,640,525,849,394,5
19,640,525,856,387,5
19,640,525,866,391,5
19,640,525,858,393,5
19,640,525,852,383,5
19,640,525,857,390,5
19,640,525,853,385,5
19,640,525,861,379,5
19,640,525,856,385,5
19,640,525,859,390,5
19,640,525,861,382,5
19,640,525,864,390,5
19,640,525,862,386,5
19,640,525,854,383,5
19,640,525,857,383,5
19,640,830,858,385,8
19,640,830,813,395,8
19,640,830,860,395,8
19,640,830,812,405,8
19,640,830,857,384,8
19,640,830,853,391,8
19,640,830,860,377,8
19,640,830,859,383,8
19,640,830,854,395,8
19,640,830,869,393,8
19,640,830,858,395,8
19,640,830,866,404,8
19,640,830,850,750,8
19,640,830,853,747,8
19,640,830,858,758,8
19,640,830,851,762,8
19,640,830,816,778,8
19,640,830,824,769,8
19,640,830,852,762,8
19,640,830,865,765,8
19,640,830,862,767,8
19,640,830,861,762,8
19,640,830,813,757,8
19,640,830,825,764,8
19,640,830,836,759,8
19,640,830,841,754,8
19,640,830,837,754,8
19,640,830,846,753,8
19,640,830,833,751,8
19,640,830,829,753,8
19,640,830,824,765,8
19,640,830,823,750,8
19,640,830,822,755,8
19,640,830,828,757,8
19,640,830,834,747,8
19,640,830,826,745,8
19,640,830,836,742,8
19,640,830,837,755,8
19,640,830,896,741,8
19,640,830,855,737,8
19,640,830,846,740,8
19,640,830,846,739,8
19,640,830,851,737,8
19,640,830,848,745,8
19,640,830,853,744,8
19,640,830,819,761,8
19,640,830,884,746,8
19,640,830,850,746,8
19,640,830,848,748,8
19,640,830,872,749,8
19,640,830,878,748,8
19,640,830,849,746,8
19,640,830,880,759,8
19,640,830,897,754,8
19,640,830,888,755,8
19,640,830,845,762,8
19,640,830,828,758,8
19,640,830,847,766,8
19,640,830,909,762,8
19,640,830,854,764,8
19,640,830,881,763,8
19,640,830,852,756,8
19,640,830,861,757,8
19,640,830,862,755,8
19,640,830,851,766,8
19,640,830,849,762,8
19,640,830,854,743,8
19,640,830,833,755,8
19,640,830,848,734,8
19,640,830,844,733,8
19,640,830,850,743,8
19,640,830,851,745,8
19,640,830,844,742,8
19,640,830,853,744,8
19,640,830,850,743,8
19,640,830,852,743,8
19,640,830,849,751,8
19,640,830,852,744,8
19,640,830,845,734,8
19,640,830,853,739,8
19,640,830,862,736,8
19,640,830,854,739,8
19,640,830,844,734,8
19,640,830,858,740,8
19,640,830,819,733,8
19,640,830,814,740,8
19,640,830,833,744,8
19,640,830,861,738,8
19,640,830,864,743,8
19,640,830,849,738,8
19,640,830,896,742,8
19,640,830,857,738,8
19,640,830,863,740,8
19,640,830,859,749,8
19,640,830,862,740,8
19,640,830,836,742,8
19,640,830,858,735,8
19,640,830,861,741,8
19,640,830,866,735,8
19,640,830,865,747,8
19,640,830,863,740,8
19,640,830,826,749,8
19,640,830,878,736,8
19,640,830,862,736,8
19,640,830,842,749,8
19,640,830,870,746,8
19,640,830,872,749,8
19,640,830,895,754,8
19,640,830,810,758,8
19,640,830,831,760,8
19,640,830,863,744,8
19,640,830,867,748,8
19,640,830,864,746,8
19,640,830,865,749,8
19,640,830,863,755,8
19,640,830,866,756,8
19,640,830,863,751,8
19,640,830,869,752,8
19,640,830,865,756,8
19,640,830,859,757,8
19,640,830,868,753,8
19,640,830,866,747,8
19,640,830,857,748,8
19,640,830,867,758,8
19,640,830,859,747,8
19,640,830,868,752,8
19,640,830,839,748,8
19,640,830,848,743,8
19,640,830,860,750,8
19,640,830,860,752,8
19,640,830,863,742,8
19,640,830,860,744,8
19,1030,220,893,745,3
19,1030,220,898,751,3
19,1030,220,860,739,3
19,1030,220,873,738,3
19,1030,220,862,740,3
19,1030,220,856,737,3
19,1030,220,860,749,3
19,1030,220,855,739,3
19,1030,220,865,739,3
19,1030,220,868,741,3
19,1030,220,864,737,3
19,1030,220,1306,71,3
19,1030,220,1303,87,3
19,1030,220,1305,78,3
19,1030,220,1305,86,3
19,1030,220,1306,89,3
19,1030,220,1304,93,3
19,1030,220,1304,94,3
19,1030,220,1298,86,3
19,1030,220,1306,76,3
19,1030,220,1307,75,3
19,1030,220,1308,101,3
19,1030,220,1288,77,3
19,1030,220,1295,97,3
19,1030,220,1256,103,3
19,1030,220,1293,89,3
19,1030,220,1279,91,3
19,1030,220,1297,68,3
19,1030,220,1289,62,3
19,1030,220,1298,47,3
19,1030,220,1331,69,3
19,1030,220,1293,23,3
19,1030,220,1296,30,3
19,1030,220,1302,49,3
19,1030,220,1293,44,3
19,1030,220,1315,9,3
19,1030,220,1314,10,3
19,1030,220,1321,25,3
19,1030,220,1321,20,3
19,1030,220,1316,21,3
19,1030,220,1331,6,3
19,1030,220,1334,-1,3
19,1030,220,1312,11,3
19,1030,220,1293,12,3
19,1030,220,1287,20,3
19,1030,525,1294,431,6
19,1030,525,1292,424,6
19,1030,525,1296,399,6
19,1030,525,1295,406,6
19,1030,525,1291,410,6
19,1030,525,1291,405,6
19,1030,525,1258,429,6
19,1030,525,1297,408,6
19,1030,525,1300,411,6
19,1030,525,1296,404,6
19,1030,525,1325,397,6
19,1030,525,1277,418,6
19,1030,525,1335,387,6
19,1030,525,1364,396,6
19,1030,525,1326,403,6
19,1030,525,1325,405,6
19,1030,525,1314,403,6
19,1030,525,1316,398,6
19,1030,525,1330,411,6
19,1030,525,1312,415,6
19,1030,525,1311,418,6
19,1030,525,1309,416,6
19,1030,525,1310,407,6
19,1030,525,1312,401,6
19,1030,525,1310,408,6
19,1030,525,1311,414,6
19,1030,525,1308,396,6
19,1030,525,1306,388,6
19,1030,525,1308,384,6
19,1030,525,1301,396,6
19,1030,525,1311,385,6
19,1030,525,1308,389,6
19,1030,525,1307,380,6
19,1030,525,1305,387,6
19,1030,525,1312,378,6
19,1030,525,1303,372,6
19,1030,525,1317,365,6
19,1030,525,1326,359,6
19,1030,525,1366,376,6
19,1030,525,1377,360,6
19,1030,525,1368,368,6
19,1030,525,1361,365,6
19,1030,525,1369,372,6
19,1030,525,1372,352,6
19,1030,525,1370,358,6
19,1030,525,1363,367,6
19,1030,525,1368,359,6
19,1030,525,1366,360,6
19,1030,525,1413,348,6
19,1030,525,1375,354,6
19,1030,525,1362,348,6
19,1030,525,1380,352,6
19,1030,525,1366,344,6
19,1030,525,1367,349,6
19,1030,525,1414,349,6
19,1030,525,1381,338,6
19,1030,525,1318,333,6
19,1030,525,1376,357,6
19,1030,525,1378,373,6
19,1030,525,1370,390,6
19,1030,525,1321,362,6
19,1030,525,1324,364,6
19,1030,525,1320,373,6
19,1030,525,1315,362,6
19,1030,525,1313,368,6
19,1030,525,1331,356,6
19,1030,525,1322,361,6
19,1030,525,1333,357,6
19,1030,525,1339,360,6
19,1030,525,1344,350,6
19,1030,525,1346,356,6
19,1030,525,1355,357,6
19,1030,525,1357,345,6
19,1030,525,1337,350,6
19,1030,525,1345,348,6
19,1030,525,1351,347,6
19,1030,525,1349,348,6
19,1030,525,1339,354,6
19,1030,525,1303,359,6
19,1030,525,1312,360,6
19,1030,525,1384,320,6
19,1030,525,1343,328,6
19,1030,525,1314,359,6
19,1030,525,1320,342,6
19,1030,525,1375,321,6
19,1030,525,1316,349,6
19,1030,525,1316,351,6
19,1030,525,1324,360,6
19,1030,525,1330,351,6
19,1030,525,1332,358,6
19,1030,525,1311,359,6
19,1030,525,1315,354,6
19,1030,525,1330,352,6
19,1030,525,1348,362,6
19,1030,525,1328,352,6
19,1030,525,1344,362,6
19,1030,525,1327,347,6
19,1030,525,1332,341,6
19,1030,525,1339,364,6
19,1030,525,1328,354,6
19,1030,525,1327,363,6
19,1030,525,1328,375,6
19,1030,525,1332,351,6
19,1030,525,1329,361,6
19,1030,525,1334,345,6
19,1030,525,1318,364,6
19,1030,525,1324,353,6
19,1030,525,1332,369,6
19,1030,525,1338,356,6
19,1030,525,1336,359,6
19,1030,525,1331,357,6
19,1030,525,1330,353,6
19,1030,525,1325,359,6
19,1030,525,1327,358,6
19,1030,525,1317,368,6
19,1030,525,1342,354,6
19,1030,525,1329,373,6
19,1030,525,1342,346,6
19,1030,525,1338,349,6
19,1030,525,1332,350,6
19,1030,525,1332,358,6
19,1030,525,1346,341,6
19,1030,525,1339,347,6
19,1030,525,1344,334,6
19,1030,525,1332,352,6
19,1030,525,1326,350,6
19,1030,525,1310,351,6
19,1030,525,1331,351,6
19,1030,525,1332,338,6
19,1030,525,1336,339,6
19,1030,525,1333,334,6
19,1030,525,1315,347,6
19,1030,525,1344,343,6
19,1030,525,1342,346,6
19,1030,830,1326,353,9
19,1030,830,1332,355,9
19,1030,830,1354,334,9
19,1030,830,1285,353,9
19,1030,830,1336,341,9
19,1030,830,1347,349,9
19,1030,830,1338,338,9
19,1030,830,1336,339,9
19,1030,830,1333,338,9
19,1030,830,1329,356,9
19,1030,830,1292,741,9
19,1030,830,1287,736,9
19,1030,830,1292,739,9
19,1030,830,1289,743,9
19,1030,830,1292,746,9
19,1030,830,1286,754,9
19,1030,830,1284,755,9
19,1030,830,1279,748,9
19,1030,830,1278,743,9
19,1030,830,1315,749,9
19,1030,830,1303,745,9
19,1030,830,1303,750,9
19,1030,830,1302,754,9
19,1030,830,1298,755,9
19,1030,830,1306,758,9
19,1030,830,1308,758,9
19,1030,830,1300,760,9
19,1030,830,1295,759,9
19,1030,830,1294,765,9
19,1030,830,1295,762,9
19,1030,830,1297,760,9
19,1030,830,1292,762,9
19,1030,830,1081,887,9
19,1030,830,1076,891,9
19,1030,830,1078,891,9
19,1030,830,1088,893,9
19,1030,830,1085,884,9
19,1030,830,1080,880,9
19,1030,830,1081,882,9
19,1030,830,1078,880,9
19,1030,830,1296,759,9
19,1030,830,1292,761,9
19,1030,830,1287,768,9
19,1030,830,1288,766,9
19,1030,830,1293,770,9
19,1030,830,1292,770,9
19,1030,830,1292,770,9
19,1030,830,1294,768,9
19,1030,830,1293,768,9
19,1030,830,1294,769,9
19,1030,830,1295,768,9
19,1030,830,1297,773,9
19,1030,830,1294,773,9
19,1030,830,1290,772,9
19,1030,830,1286,769,9
19,1030,830,1297,766,9
19,1030,830,1302,764,9
19,1030,830,1300,767,9
19,1030,830,1301,768,9
19,1030,830,1300,765,9
19,1030,830,1296,753,9
19,1030,830,1304,747,9
19,1030,830,1303,744,9
19,1030,830,1305,743,9
19,1030,830,1304,743,9
19,1030,830,1302,744,9
19,1030,830,1299,748,9
19,1030,830,1302,745,9
19,1030,830,1297,748,9
19,1030,830,1298,742,9
19,1030,830,1304,742,9
19,1030,830,1308,737,9
19,1030,830,1305,741,9
19,1030,830,1307,740,9
19,1030,830,1313,740,9
19,1030,830,1295,743,9
19,1030,830,1319,745,9
19,1030,830,1317,744,9
19,1030,830,1314,743,9
19,1030,830,1313,745,9
19,1030,830,1316,740,9
19,1030,830,1316,739,9
19,1030,830,1309,737,9
19,1030,830,1312,733,9
19,1030,830,1311,739,9
19,1030,830,1308,740,9
19,1030,830,1319,735,9
19,1030,830,1315,735,9
19,1030,830,1318,728,9
19,1030,830,1313,729,9
19,1030,830,1310,733,9
19,1030,830,1307,736,9
19,1030,830,1313,737,9
19,1030,830,1319,736,9
19,1030,830,1350,730,9
19,1030,830,1334,720,9
19,1030,830,1323,722,9
19,1030,830,1315,722,9
19,1030,830,1318,718,9
19,1030,830,1309,716,9
19,1030,830,1315,714,9
19,1030,830,1319,716,9
19,1030,830,1322,716,9
19,1030,830,1319,718,9
19,1030,830,1318,716,9
19,1030,830,1283,723,9
19,1030,830,1326,710,9
19,1030,830,1321,711,9
19,1030,830,1328,709,9
19,1030,830,1323,713,9
19,1030,830,1324,718,9
19,1030,830,1323,717,9
19,1030,830,1329,715,9
19,1030,830,1329,712,9
19,1030,830,1330,711,9
19,1030,830,1341,707,9
19,1030,830,1343,712,9
19,1030,830,1343,711,9
19,1030,830,1325,713,9
19,1030,830,1329,715,9
19,1030,830,1342,714,9
19,1030,830,1346,713,9
19,1030,830,1339,702,9
19,1030,830,1334,708,9
19,1030,830,1334,702,9
19,1030,830,1332,702,9
19,1030,830,1334,702,9
19,1030,830,1336,706,9
19,1030,830,1334,706,9
19,1030,830,1337,705,9
19,1030,830,1341,709,9
19,1030,830,1340,706,9
19,1030,830,1294,726,9
19,1030,830,1301,728,9
19,1030,830,1301,724,9
19,1030,830,1305,726,9
19,1030,830,1301,724,9
19,1030,830,1304,723,9
19,1030,830,1303,720,9
19,1030,830,1343,705,9
19,1030,830,1419,699,9
19,1030,830,1337,713,9
19,1030,830,1340,710,9
19,1030,830,1339,709,9
19,1030,830,1338,710,9
19,1030,830,1343,712,9
19,1030,830,1347,713,9
19,1030,830,1349,708,9
19,1030,830,1348,713,9
19,1030,830,1348,714,9
21,250,220,807,503,1
21,250,220,815,510,1
21,250,220,807,504,1
21,250,220,809,505,1
21,250,220,810,499,1
21,250,220,814,501,1
21,250,220,820,500,1
21,250,220,812,508,1
21,250,220,815,508,1
21,250,220,812,508,1
21,250,220,439,268,1
21,250,220,438,260,1
21,250,220,449,255,1
21,250,220,448,260,1
21,250,220,443,263,1
21,250,220,446,267,1
21,250,220,439,266,1
21,250,220,439,263,1
21,250,220,438,268,1
21,250,220,436,265,1
21,250,220,436,265,1
21,250,220,435,258,1
21,250,220,437,261,1
21,250,220,440,258,1
21,250,220,438,257,1
21,250,220,440,260,1
21,250,220,447,261,1
21,250,220,438,254,1
21,250,220,435,257,1
21,250,220,440,265,1
21,250,220,439,266,1
21,250,220,452,252,1
21,250,220,453,239,1
21,250,220,456,244,1
21,250,220,461,247,1
21,250,220,456,241,1
21,250,220,456,251,1
21,250,220,463,253,1
21,250,220,452,243,1
21,250,220,456,250,1
21,250,220,458,254,1
21,250,220,458,249,1
21,250,220,464,256,1
21,250,220,459,260,1
21,250,220,460,264,1
21,250,220,459,265,1
21,250,220,462,268,1
21,250,220,463,266,1
21,250,220,461,270,1
21,250,220,463,262,1
21,250,220,471,272,1
21,250,220,461,273,1
21,250,220,462,269,1
21,250,220,466,283,1
21,250,220,463,271,1
21,250,220,459,272,1
21,250,220,465,269,1
21,250,220,468,278,1
21,250,220,466,268,1
21,250,220,464,276,1
21,250,220,467,274,1
21,250,220,465,274,1
21,250,220,462,272,1
21,250,220,471,277,1
21,250,220,469,277,1
21,250,220,467,273,1
21,250,220,473,285,1
21,250,220,467,275,1
21,250,220,467,283,1
21,250,220,467,276,1
21,250,220,452,254,1
21,250,220,454,257,1
21,250,220,454,261,1
21,250,220,463,261,1
21,250,220,455,253,1
21,250,220,459,259,1
21,250,220,453,252,1
21,250,220,460,251,1
21,250,220,459,262,1
21,250,220,460,261,1
21,250,220,456,250,1
21,250,220,453,247,1
21,250,220,456,251,1
21,250,220,456,260,1
21,250,220,459,252,1
21,250,220,455,246,1
21,250,220,454,252,1
21,250,220,457,251,1
21,250,220,449,255,1
21,250,220,456,250,1
21,250,220,460,252,1
21,250,220,463,221,1
21,250,220,400,198,1
21,250,220,463,231,1
21,250,220,466,230,1
21,250,220,473,237,1
21,250,220,466,235,1
21,250,220,461,231,1
21,250,220,465,232,1
21,250,220,466,224,1
21,250,220,469,227,1
21,250,220,459,226,1
21,250,220,461,223,1
21,250,220,465,231,1
21,250,220,463,236,1
21,250,220,467,228,1
21,250,220,469,232,1
21,250,220,471,230,1
21,250,220,469,235,1
21,250,220,473,234,1
21,250,220,472,245,1
21,250,220,471,242,1
21,250,220,470,228,1
21,250,220,469,229,1
21,250,220,470,236,1
21,250,220,471,237,1
21,250,220,466,238,1
21,250,220,463,241,1
21,250,220,465,236,1
21,250,220,471,244,1
21,250,220,468,236,1
21,250,220,473,241,1
21,250,220,471,245,1
21,250,220,476,239,1
21,250,220,470,250,1
21,250,220,477,249,1
21,250,220,479,251,1
21,250,220,480,252,1
21,250,220,477,255,1
21,250,220,476,253,1
21,250,220,467,250,1
21,250,220,468,253,1
21,250,220,470,236,1
21,250,220,445,249,1
21,250,220,448,248,1
21,250,220,448,246,1
21,250,220,445,251,1
21,250,220,446,252,1
21,250,220,449,245,1
21,250,220,451,253,1
21,250,220,446,249,1
21,250,220,449,248,1
21,250,220,449,243,1
21,250,220,448,243,1
21,250,220,449,241,1
21,250,220,449,238,1
21,250,220,449,234,1
21,250,220,447,240,1
21,250,220,451,236,1
21,250,220,453,240,1
21,250,220,482,234,1
21,250,220,477,217,1
21,250,220,481,224,1
21,250,220,475,224,1
21,250,220,473,217,1
21,250,220,471,220,1
21,250,220,474,221,1
21,250,220,476,218,1
21,250,220,481,217,1
21,250,220,476,220,1
21,250,525,474,204,4
21,250,525,475,210,4
21,250,525,479,210,4
21,250,525,478,206,4
21,250,525,484,211,4
21,250,525,481,210,4
21,250,525,478,206,4
21,250,525,479,213,4
21,250,525,484,221,4
21,250,525,484,221,4
21,250,525,486,216,4
21,250,525,485,221,4
21,250,525,466,474,4
21,250,525,465,488,4
21,250,525,467,493,4
21,250,525,465,478,4
21,250,525,459,484,4
21,250,525,462,490,4
21,250,525,464,495,4
21,250,525,460,485,4
21,250,525,462,493,4
21,250,525,458,491,4
21,250,525,465,493,4
21,250,525,464,488,4
21,250,525,461,487,4
21,250,525,465,487,4
21,250,525,462,490,4
21,250,525,458,488,4
21,250,525,460,488,4
21,250,525,470,481,4
21,250,525,466,483,4
21,250,525,460,484,4
21,250,525,462,479,4
21,250,525,463,483,4
21,250,525,463,481,4
21,250,525,441,469,4
21,250,525,438,469,4
21,250,525,436,471,4
21,250,525,433,469,4
21,250,525,437,472,4
21,250,525,440,475,4
21,250,525,445,478,4
21,250,525,440,482,4
21,250,525,439,482,4
21,250,525,437,483,4
21,250,525,438,480,4
21,250,525,436,483,4
21,250,525,444,486,4
21,250,525,441,480,4
21,250,525,446,488,4
21,250,525,446,485,4
21,250,525,444,487,4
21,250,525,441,481,4
21,250,525,439,488,4
21,250,525,431,467,4
21,250,525,441,474,4
21,250,525,446,493,4
21,250,525,443,486,4
21,250,525,440,481,4
21,250,525,442,479,4
21,250,525,443,487,4
21,250,525,442,477,4
21,250,525,447,483,4
21,250,525,443,471,4
21,250,525,436,478,4
21,250,525,436,470,4
21,250,525,434,468,4
21,250,525,438,467,4
21,250,525,436,467,4
21,250,525,440,473,4
21,250,525,442,467,4
21,250,525,437,464,4
21,250,525,439,471,4
21,250,525,435,468,4
21,250,525,435,458,4
21,250,525,436,459,4
21,250,525,439,458,4
21,250,525,436,460,4
21,250,525,433,460,4
21,250,525,437,460,4
21,250,525,435,460,4
21,250,525,429,461,4
21,250,525,428,466,4
21,250,525,429,461,4
21,250,525,427,467,4
21,250,525,431,461,4
21,250,525,425,458,4
21,250,525,421,457,4
21,250,525,422,460,4
21,250,525,429,458,4
21,250,525,430,459,4
21,250,525,424,464,4
21,250,525,424,457,4
21,250,525,427,465,4
21,250,525,420,463,4
21,250,525,423,471,4
21,250,525,435,443,4
21,250,525,429,438,4
21,250,525,440,442,4
21,250,525,437,450,4
21,250,525,441,448,4
21,250,525,437,451,4
21,250,525,435,447,4
21,250,525,438,448,4
21,250,525,439,447,4
21,250,525,434,451,4
21,250,525,432,443,4
21,250,525,442,448,4
21,250,525,441,448,4
21,250,525,437,442,4
21,250,525,436,442,4
21,250,525,434,437,4
21,250,525,434,446,4
21,250,525,437,439,4
21,250,525,442,438,4
21,250,525,435,434,4
21,250,525,442,444,4
21,250,525,435,438,4
21,250,525,439,434,4
21,250,525,444,440,4
21,250,525,436,439,4
21,250,525,438,436,4
21,250,525,440,435,4
21,250,525,441,440,4
21,250,525,438,438,4
21,250,525,435,441,4
21,250,525,435,443,4
21,250,525,428,442,4
21,250,525,434,446,4
21,250,525,434,444,4
21,250,525,430,443,4
21,250,525,427,444,4
21,250,525,429,451,4
21,250,525,414,440,4
21,250,525,403,439,4
21,250,525,403,439,4
21,250,525,411,437,4
21,250,525,409,436,4
21,250,525,412,439,4
21,250,525,416,445,4
21,250,525,412,439,4
21,250,525,412,443,4
21,250,525,411,440,4
21,250,525,415,439,4
21,250,525,413,436,4
21,250,525,412,434,4
21,250,525,410,439,4
21,250,525,413,443,4
21,250,525,416,436,4
21,250,525,416,443,4
21,250,525,412,440,4
21,250,525,412,441,4
21,250,525,419,450,4
21,250,525,414,441,4
21,250,525,416,440,4
21,250,525,414,441,4
21,250,525,413,442,4
21,250,525,413,443,4
21,250,525,412,442,4
21,250,525,412,448,4
21,250,525,416,445,4
21,250,525,418,453,4
21,250,525,415,446,4
21,250,525,418,448,4
21,250,525,415,446,4
21,250,525,417,452,4
21,250,525,424,452,4
21,250,525,446,442,4
21,250,525,439,431,4
21,250,525,442,434,4
21,250,525,441,436,4
21,250,525,444,438,4
21,250,525,442,437,4
21,250,525,432,436,4
21,250,525,439,441,4
21,250,525,444,446,4
21,250,830,441,446,7
21,250,830,436,444,7
21,250,830,440,444,7
21,250,830,444,441,7
21,250,830,394,448,7
21,250,830,405,446,7
21,250,830,407,447,7
21,250,830,408,443,7
21,250,830,408,444,7
21,250,830,408,446,7
21,250,830,408,452,7
21,250,830,406,452,7
21,250,830,404,451,7
21,250,830,384,717,7
21,250,830,389,721,7
21,250,830,390,718,7
21,250,830,392,720,7
21,250,830,394,725,7
21,250,830,388,724,7
21,250,830,389,728,7
21,250,830,391,726,7
21,250,830,395,726,7
21,250,830,397,726,7
21,250,830,392,730,7
21,250,830,394,725,7
21,250,830,399,731,7
21,250,830,395,730,7
21,250,830,391,726,7
21,250,830,396,735,7
21,250,830,393,731,7
21,250,830,394,728,7
21,250,830,391,730,7
21,250,830,391,730,7
21,250,830,387,730,7
21,250,830,388,731,7
21,250,830,398,739,7
21,250,830,396,734,7
21,250,830,397,737,7
21,250,830,397,736,7
21,250,830,392,735,7
21,250,830,402,740,7
21,250,830,397,735,7
21,250,830,398,735,7
21,250,830,403,742,7
21,250,830,403,744,7
21,250,830,404,749,7
21,250,830,401,755,7
21,250,830,410,747,7
21,250,830,403,736,7
21,250,830,406,740,7
21,250,830,410,742,7
21,250,830,410,743,7
21,250,830,409,744,7
21,250,830,407,751,7
21,250,830,409,749,7
21,250,830,407,744,7
21,250,830,408,748,7
21,250,830,407,750,7
21,250,830,409,745,7
21,250,830,407,748,7
21,250,830,407,746,7
21,250,830,405,748,7
21,250,830,397,744,7
21,250,830,397,743,7
21,250,830,393,743,7
21,250,830,398,742,7
21,250,830,390,741,7
21,250,830,399,738,7
21,250,830,394,739,7
21,250,830,397,741,7
21,250,830,404,737,7
21,250,830,404,734,7
21,250,830,401,742,7
21,250,830,407,745,7
21,250,830,402,736,7
21,250,830,402,738,7
21,250,830,396,737,7
21,250,830,389,740,7
21,250,830,400,740,7
21,250,830,395,741,7
21,250,830,403,747,7
21,250,830,399,742,7
